class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9989355206489563,208,256,259,308
1,board,0.998630940914154,201,137,435,369
4,tile,0.9986252784729004,206,200,257,251
4,tile,0.9983491897583008,264,199,315,251
4,tile,0.997430145740509,320,198,372,251
4,tile,0.996682345867157,205,143,257,195
4,tile,0.9966412782669067,377,140,428,194
4,tile,0.9938177466392517,319,141,371,194
4,tile,0.992936909198761,263,142,314,195
4,tile,0.9133527278900146,378,199,428,248
2,button,0.26531660556793213,378,96,433,116
0,best_score_box,0.23309919238090515,400,55,434,81
3,score_box,0.19026315212249756,366,55,397,82
0,best_score_box,0.17733505368232727,366,55,399,81
