class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9949106574058533,207,54,450,349
0,login_button,0.9889926314353943,234,245,425,279
6,username_input,0.9821332097053528,233,148,424,182
4,title_text,0.9731815457344055,298,94,357,120
2,password_input,0.967570960521698,233,204,425,238
3,success_alert,0.8961393237113953,234,288,427,323
