class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9994396567344666,378,312,431,364
4,tile,0.9992030262947083,320,256,372,308
1,board,0.9990184307098389,201,137,435,369
4,tile,0.9986042380332947,320,199,372,251
4,tile,0.9980542659759521,262,143,314,195
4,tile,0.9978165626525879,265,314,315,364
4,tile,0.99748694896698,378,255,429,307
4,tile,0.9957253932952881,376,141,428,194
4,tile,0.9951382875442505,377,198,428,250
4,tile,0.9932905435562134,319,142,371,195
2,button,0.31428414583206177,377,96,433,117
3,score_box,0.19441306591033936,366,55,397,82
0,best_score_box,0.19141694903373718,400,55,434,82
0,best_score_box,0.17295928299427032,367,55,399,82
