class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9996046423912048,264,312,316,364
4,tile,0.9991486072540283,263,200,315,251
4,tile,0.9988943934440613,207,200,258,252
1,board,0.9988621473312378,200,136,435,370
4,tile,0.9988331198692322,320,199,371,251
4,tile,0.9986491799354553,205,143,257,195
4,tile,0.9985688924789429,207,257,258,308
4,tile,0.9979894161224365,262,143,313,195
2,button,0.34958764910697937,377,96,433,117
0,best_score_box,0.19453811645507812,400,55,433,82
3,score_box,0.18813388049602509,366,55,397,83
0,best_score_box,0.16828946769237518,366,55,399,82
4,tile,0.1467372626066208,377,97,434,117
