class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9985087513923645,207,256,259,308
4,tile,0.9984133243560791,208,314,259,365
4,tile,0.9981151819229126,264,256,315,307
4,tile,0.9980037808418274,265,312,316,365
4,tile,0.9976325035095215,321,255,373,307
4,tile,0.9975963234901428,207,200,259,251
4,tile,0.9961764812469482,263,199,315,251
4,tile,0.9961516261100769,378,255,430,307
4,tile,0.9959537982940674,321,198,372,250
1,board,0.99558025598526,200,137,436,368
4,tile,0.9953197836875916,205,143,257,195
4,tile,0.9951313734054565,377,197,429,250
4,tile,0.9947044253349304,376,140,428,193
4,tile,0.9916730523109436,263,142,315,195
4,tile,0.9906678795814514,319,141,371,194
4,tile,0.982139527797699,380,314,429,363
2,button,0.23312516510486603,377,96,433,116
0,best_score_box,0.2136378288269043,400,55,434,81
3,score_box,0.2102087289094925,366,55,397,82
0,best_score_box,0.1929706335067749,366,55,399,81
