class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9992813467979431,379,311,431,364
4,tile,0.9986613988876343,207,200,259,252
4,tile,0.9984694123268127,207,256,259,308
4,tile,0.9979409575462341,322,312,374,364
4,tile,0.9976871013641357,321,255,373,307
4,tile,0.9976736903190613,264,256,316,308
1,board,0.996751070022583,200,137,436,368
4,tile,0.9951819777488708,205,143,258,195
4,tile,0.994864284992218,263,199,315,251
4,tile,0.9945040941238403,377,197,429,250
4,tile,0.9939781427383423,320,198,372,251
4,tile,0.9938201308250427,263,142,315,194
4,tile,0.9927800297737122,320,141,372,194
4,tile,0.991832971572876,376,140,428,193
2,button,0.20971150696277618,378,96,433,116
0,best_score_box,0.19385197758674622,366,55,399,81
3,score_box,0.19277407228946686,365,55,397,82
0,best_score_box,0.19005845487117767,400,55,434,81
