class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9991130232810974,208,313,260,365
4,tile,0.998457670211792,207,256,259,308
4,tile,0.9984273910522461,206,143,257,195
4,tile,0.998099148273468,264,255,316,307
4,tile,0.9979683756828308,207,200,259,251
1,board,0.9975190162658691,200,137,436,369
4,tile,0.9955211877822876,263,199,315,251
4,tile,0.9953730702400208,320,198,372,251
4,tile,0.9949195981025696,263,142,315,194
4,tile,0.9949106574058533,376,140,428,193
4,tile,0.9923785924911499,320,141,372,194
4,tile,0.9917804598808289,377,197,429,250
2,button,0.2342318445444107,377,96,433,116
0,best_score_box,0.21213318407535553,367,55,399,81
0,best_score_box,0.2053830623626709,400,55,434,81
3,score_box,0.20417805016040802,366,55,397,82
