class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9995908141136169,208,313,259,365
4,tile,0.9990993738174438,320,256,372,308
4,tile,0.9988170862197876,263,199,315,251
1,board,0.9987363219261169,201,137,435,369
4,tile,0.9980600476264954,320,199,372,251
4,tile,0.9974520802497864,262,142,314,195
4,tile,0.9969227910041809,378,255,429,307
4,tile,0.9947592616081238,377,198,429,250
4,tile,0.9939811825752258,376,141,428,194
4,tile,0.9921817779541016,319,142,371,195
2,button,0.3029460310935974,378,96,433,117
3,score_box,0.20496511459350586,366,55,397,82
0,best_score_box,0.19650188088417053,400,55,434,82
0,best_score_box,0.17829187214374542,367,55,399,82
