class,class_name,confidence,x_min,y_min,x_max,y_max
1,board,0.9994795918464661,200,137,435,369
4,tile,0.9992038607597351,207,258,259,308
4,tile,0.9991328120231628,203,195,262,256
4,tile,0.9985392093658447,206,143,257,195
4,tile,0.9975403547286987,377,141,428,193
4,tile,0.9974853992462158,264,199,315,251
4,tile,0.9974779486656189,377,198,429,250
4,tile,0.9972018003463745,319,141,371,195
4,tile,0.9958221912384033,263,142,314,195
2,button,0.2489774525165558,377,96,433,117
3,score_box,0.2134271264076233,366,55,397,82
0,best_score_box,0.18888722360134125,367,55,399,82
0,best_score_box,0.1739320307970047,400,55,434,82
