class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9988825917243958,265,313,316,364
4,tile,0.9983772039413452,207,256,259,308
4,tile,0.9980149269104004,379,312,431,364
4,tile,0.9978135824203491,321,255,373,307
4,tile,0.9977033734321594,207,200,259,252
4,tile,0.9973782300949097,265,256,315,307
4,tile,0.9965038299560547,321,198,372,251
4,tile,0.9964303374290466,263,199,315,251
1,board,0.9957296252250671,200,137,436,368
4,tile,0.9956112504005432,206,143,258,195
4,tile,0.9950991272926331,378,255,430,307
4,tile,0.9949105381965637,377,197,429,250
4,tile,0.9944685697555542,376,140,428,194
4,tile,0.9915285110473633,263,142,314,195
4,tile,0.9906788468360901,319,141,371,194
2,button,0.24342148005962372,377,96,433,116
0,best_score_box,0.2253476083278656,366,55,399,81
3,score_box,0.22160132229328156,366,55,397,82
0,best_score_box,0.19347526133060455,400,54,434,81
