class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9995213747024536,264,312,316,364
4,tile,0.9990782737731934,379,311,431,364
4,tile,0.9989523887634277,206,143,257,195
1,board,0.9980987906455994,201,137,436,369
4,tile,0.9974856376647949,321,198,372,251
4,tile,0.9967100620269775,262,199,315,251
4,tile,0.9962736368179321,378,255,430,307
4,tile,0.9956303834915161,263,142,315,195
4,tile,0.995253324508667,376,140,428,194
4,tile,0.9947651624679565,320,141,371,194
4,tile,0.993047297000885,377,198,429,250
2,button,0.2434796392917633,377,96,433,116
0,best_score_box,0.22184953093528748,400,55,434,81
3,score_box,0.2025596648454666,365,55,397,82
0,best_score_box,0.19230622053146362,366,55,399,81
