class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990682005882263,207,257,259,308
4,tile,0.9988395571708679,207,200,259,251
4,tile,0.9987156391143799,265,312,316,364
4,tile,0.9983066320419312,264,256,316,307
4,tile,0.9977300763130188,208,313,259,365
1,board,0.9975075721740723,200,137,436,369
4,tile,0.9955717325210571,206,143,258,195
4,tile,0.9954397678375244,380,312,430,363
4,tile,0.9951848387718201,263,199,315,251
4,tile,0.9949241876602173,320,198,372,251
4,tile,0.9944818019866943,263,142,315,195
4,tile,0.9930660724639893,376,140,428,193
4,tile,0.9926596283912659,320,141,372,194
4,tile,0.9909633994102478,377,197,429,250
2,button,0.23753558099269867,378,96,433,116
0,best_score_box,0.20839481055736542,400,55,434,81
3,score_box,0.18784929811954498,365,55,397,81
0,best_score_box,0.1754586100578308,366,55,399,81
