class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9993299245834351,379,311,431,364
4,tile,0.9984797835350037,208,313,260,365
4,tile,0.9983742237091064,208,256,259,308
4,tile,0.9981708526611328,264,256,315,308
4,tile,0.9977594614028931,265,313,316,365
4,tile,0.9973909258842468,207,200,259,251
4,tile,0.9972754120826721,322,255,372,307
1,board,0.9962636828422546,200,137,436,369
4,tile,0.9959295392036438,376,140,428,193
4,tile,0.995799720287323,206,143,257,195
4,tile,0.9952526092529297,263,199,315,251
4,tile,0.9946700930595398,263,142,315,194
4,tile,0.9943974018096924,320,198,372,251
4,tile,0.9924576282501221,378,197,429,250
4,tile,0.9920129179954529,320,141,372,194
0,best_score_box,0.2207205891609192,400,54,434,81
2,button,0.21874137222766876,378,96,433,116
3,score_box,0.2029954046010971,365,55,397,82
0,best_score_box,0.20227843523025513,366,55,399,81
