class,class_name,confidence,x_min,y_min,x_max,y_max
0,login_button,0.9948053956031799,234,262,425,295
1,login_form,0.9927894473075867,207,71,449,332
4,title_text,0.9838244915008545,297,110,357,136
2,password_input,0.9713975191116333,233,220,425,254
6,username_input,0.9629440307617188,232,164,424,199
