class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.998806357383728,207,200,259,251
4,tile,0.9986200332641602,264,255,316,308
1,board,0.9980528354644775,201,137,435,368
4,tile,0.9975722432136536,263,199,315,251
4,tile,0.9971274733543396,320,198,372,251
4,tile,0.9969320297241211,205,143,258,195
4,tile,0.9968652129173279,378,255,430,307
4,tile,0.9961243271827698,377,197,429,250
4,tile,0.9937834739685059,376,140,428,194
4,tile,0.991702139377594,263,142,315,195
4,tile,0.9907283782958984,319,141,371,194
2,button,0.25895175337791443,377,96,433,116
3,score_box,0.21683268249034882,366,55,397,82
0,best_score_box,0.21246227622032166,400,55,434,82
0,best_score_box,0.20146837830543518,366,55,399,81
