class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9985894560813904,264,256,316,308
4,tile,0.9984914064407349,321,255,373,307
1,board,0.9982933402061462,202,136,436,368
4,tile,0.9977602958679199,264,200,315,251
4,tile,0.997565746307373,205,143,257,195
4,tile,0.9969578981399536,320,198,372,251
4,tile,0.9945333003997803,378,198,428,250
4,tile,0.9927621483802795,262,142,314,195
4,tile,0.9922508597373962,372,137,432,196
4,tile,0.9900508522987366,319,142,371,194
2,button,0.25065693259239197,377,96,433,116
3,score_box,0.23365992307662964,366,55,396,81
0,best_score_box,0.22133927047252655,400,55,434,81
0,best_score_box,0.20814189314842224,366,55,399,81
