class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9983482360839844,207,200,259,252
1,board,0.9981836676597595,202,136,436,368
4,tile,0.9972091317176819,262,199,315,251
4,tile,0.9970352649688721,320,198,372,251
4,tile,0.9958528280258179,377,140,428,193
4,tile,0.9942706823348999,378,198,429,249
4,tile,0.9938344955444336,375,254,432,309
4,tile,0.9849796891212463,318,140,373,196
4,tile,0.9827523827552795,206,142,260,195
4,tile,0.44637569785118103,209,256,265,308
2,button,0.235834002494812,377,96,433,116
3,score_box,0.21556538343429565,365,55,397,81
0,best_score_box,0.20932990312576294,366,55,399,81
0,best_score_box,0.20033369958400726,400,54,434,81
