class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9979463219642639,321,255,372,307
4,tile,0.9977551102638245,264,256,315,307
4,tile,0.9976196885108948,207,200,259,252
4,tile,0.996769905090332,205,143,258,195
4,tile,0.9965943694114685,263,199,315,251
4,tile,0.9963139891624451,321,198,372,250
1,board,0.9960832595825195,201,137,436,368
4,tile,0.9955624341964722,377,197,429,250
4,tile,0.9944902658462524,376,140,428,194
4,tile,0.9944735169410706,378,255,430,306
4,tile,0.9924489259719849,263,142,314,194
4,tile,0.9900804162025452,319,141,371,194
4,tile,0.9717683792114258,372,307,436,369
2,button,0.26096221804618835,377,96,433,116
3,score_box,0.2255094349384308,366,55,396,82
0,best_score_box,0.20604297518730164,400,55,434,81
0,best_score_box,0.19053548574447632,367,55,399,81
