class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9994800686836243,265,312,316,364
4,tile,0.9989197254180908,208,257,259,308
4,tile,0.9987745881080627,208,313,260,365
4,tile,0.9985143542289734,263,199,315,251
1,board,0.9979714751243591,200,137,436,370
4,tile,0.9977413415908813,207,200,258,252
4,tile,0.9971477389335632,320,198,372,251
4,tile,0.9971401691436768,205,143,257,195
4,tile,0.9966318011283875,378,198,428,249
4,tile,0.996594250202179,377,140,429,194
4,tile,0.9930509328842163,319,141,371,194
4,tile,0.9917379021644592,263,142,314,195
2,button,0.22266234457492828,377,95,433,116
3,score_box,0.2162245362997055,366,55,397,82
0,best_score_box,0.2093067318201065,366,55,399,81
0,best_score_box,0.19420582056045532,400,54,434,81
