class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9991657733917236,207,199,259,251
1,board,0.9991118311882019,200,137,435,369
4,tile,0.9984225034713745,206,143,257,195
4,tile,0.9982459545135498,204,254,261,310
4,tile,0.9980260133743286,320,198,372,251
4,tile,0.99720698595047,264,199,315,251
4,tile,0.9960132837295532,376,140,428,194
4,tile,0.9951816201210022,263,142,314,195
4,tile,0.9945499300956726,320,141,372,194
2,button,0.268065482378006,378,96,433,116
3,score_box,0.2137456238269806,365,55,397,82
0,best_score_box,0.2021474838256836,366,55,399,81
0,best_score_box,0.20088829100131989,400,54,434,81
1,board,0.1172148585319519,432,36,640,385
