class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9987943172454834,208,313,260,365
4,tile,0.9983056783676147,207,256,259,308
4,tile,0.9978068470954895,264,256,315,307
4,tile,0.9977179765701294,265,313,316,364
4,tile,0.9973263740539551,207,200,259,251
4,tile,0.997259259223938,321,255,372,307
4,tile,0.9971490502357483,322,312,373,364
4,tile,0.9967021346092224,263,199,315,251
4,tile,0.9963894486427307,320,198,372,250
4,tile,0.995806097984314,205,143,258,195
1,board,0.9954726099967957,200,137,436,370
4,tile,0.9952706694602966,377,197,429,250
4,tile,0.9949765205383301,379,312,431,364
4,tile,0.9938130378723145,378,255,430,307
4,tile,0.9937523007392883,376,140,428,193
4,tile,0.9912868142127991,263,142,315,195
4,tile,0.9911249279975891,319,141,371,194
2,button,0.25045907497406006,378,96,433,116
0,best_score_box,0.23299551010131836,400,54,434,81
3,score_box,0.21286630630493164,366,55,397,82
0,best_score_box,0.2104627639055252,366,55,399,81
