class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990345239639282,208,313,260,365
4,tile,0.9983875751495361,208,257,259,308
4,tile,0.9981684684753418,264,255,316,307
1,board,0.9978718757629395,200,137,436,368
4,tile,0.9972952008247375,207,200,258,252
4,tile,0.9972503781318665,320,198,372,251
4,tile,0.9970980882644653,263,199,315,251
4,tile,0.9963588118553162,205,143,257,195
4,tile,0.9958603978157043,377,197,429,250
4,tile,0.9947327375411987,376,140,428,194
4,tile,0.9924633502960205,262,142,314,194
4,tile,0.9900957345962524,319,141,371,194
2,button,0.25109004974365234,377,96,433,116
4,tile,0.24074424803256989,378,254,430,306
3,score_box,0.2160850465297699,366,55,397,82
0,best_score_box,0.20254378020763397,400,55,434,81
0,best_score_box,0.19614429771900177,366,55,399,81
