class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9950430393218994,207,54,450,349
0,login_button,0.9892663955688477,234,245,424,279
6,username_input,0.9816821217536926,233,148,424,181
4,title_text,0.9720723032951355,297,94,357,120
2,password_input,0.969345211982727,233,204,425,238
3,success_alert,0.9004572033882141,234,288,425,323
