class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9994955062866211,322,312,373,364
4,tile,0.9992235898971558,208,313,260,365
4,tile,0.998975396156311,207,256,259,308
4,tile,0.998689591884613,206,199,259,251
4,tile,0.99846351146698,264,199,315,251
1,board,0.9979978203773499,199,137,436,370
4,tile,0.9974748492240906,321,198,372,250
4,tile,0.9970477223396301,205,143,257,195
4,tile,0.9969508647918701,377,140,428,194
4,tile,0.9926453828811646,377,198,429,250
4,tile,0.9924311637878418,319,141,371,194
4,tile,0.9920440912246704,263,142,314,195
2,button,0.2507297098636627,377,96,433,116
3,score_box,0.2047918736934662,366,55,397,82
0,best_score_box,0.20345331728458405,400,55,434,81
0,best_score_box,0.19950632750988007,366,55,399,81
