class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.99849534034729,264,256,316,308
4,tile,0.9983978867530823,207,200,259,252
4,tile,0.9981300234794617,321,256,372,307
1,board,0.9979978203773499,201,137,435,368
4,tile,0.9972929358482361,205,143,257,195
4,tile,0.9970569610595703,320,198,372,251
4,tile,0.996623158454895,377,141,428,193
4,tile,0.996272087097168,263,199,315,251
4,tile,0.9939833283424377,378,198,428,250
4,tile,0.9932264685630798,263,142,314,195
4,tile,0.9928047060966492,319,141,371,194
2,button,0.2480553239583969,378,96,433,116
0,best_score_box,0.20479167997837067,366,55,399,82
3,score_box,0.20077304542064667,366,55,397,82
0,best_score_box,0.18884806334972382,400,55,434,81
