class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.999421238899231,205,143,257,195
1,board,0.9992069602012634,201,137,435,369
4,tile,0.9990924596786499,320,255,372,308
4,tile,0.9987877011299133,319,199,371,251
4,tile,0.9979464411735535,377,255,429,307
4,tile,0.9967038035392761,376,141,428,194
4,tile,0.9966675639152527,319,141,371,194
4,tile,0.995901882648468,376,198,428,250
2,button,0.2721787095069885,377,96,433,117
3,score_box,0.19241996109485626,366,55,398,82
0,best_score_box,0.17449568212032318,366,55,399,82
0,best_score_box,0.16874444484710693,400,55,433,82
