class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9952087998390198,207,54,450,350
0,login_button,0.9883846044540405,234,245,425,279
6,username_input,0.9795348048210144,232,148,424,181
4,title_text,0.9750633239746094,297,95,357,120
2,password_input,0.9657641649246216,233,204,425,238
3,success_alert,0.8981892466545105,234,288,426,323
