class,class_name,confidence,x_min,y_min,x_max,y_max
1,board,0.9983837604522705,202,137,436,369
4,tile,0.9981532692909241,205,143,257,195
4,tile,0.9968066215515137,321,312,373,364
4,tile,0.9966530203819275,377,141,429,194
4,tile,0.9961822628974915,318,198,371,251
4,tile,0.9945775270462036,263,142,314,195
4,tile,0.9926896691322327,319,141,371,194
4,tile,0.9923104047775269,262,199,314,251
4,tile,0.9922776222229004,378,312,431,364
4,tile,0.9914280772209167,376,255,429,307
4,tile,0.9803076386451721,376,198,428,250
2,button,0.2470308095216751,378,96,433,116
3,score_box,0.22951407730579376,366,55,397,82
0,best_score_box,0.21620014309883118,366,55,399,81
0,best_score_box,0.20351171493530273,400,54,434,82
