class,class_name,confidence,x_min,y_min,x_max,y_max
1,board,0.9988259673118591,202,137,436,368
4,tile,0.9979946613311768,206,143,257,195
4,tile,0.9965320825576782,377,141,428,193
4,tile,0.9946960210800171,319,141,371,194
4,tile,0.9946035742759705,262,142,314,195
4,tile,0.9874473214149475,372,250,435,312
4,tile,0.6869617700576782,308,198,360,251
4,tile,0.675342321395874,289,255,367,308
4,tile,0.30991098284721375,363,199,429,249
2,button,0.28704625368118286,378,96,433,116
3,score_box,0.22784961760044098,366,55,397,82
0,best_score_box,0.22093072533607483,400,55,434,82
0,best_score_box,0.21091581881046295,366,55,399,81
