class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9977285265922546,207,200,259,252
4,tile,0.9970321655273438,321,198,372,251
4,tile,0.9968679547309875,205,143,258,195
4,tile,0.9962702989578247,262,199,315,251
1,board,0.9949795603752136,202,137,435,369
4,tile,0.9947012662887573,376,140,428,194
4,tile,0.992586076259613,263,142,314,194
4,tile,0.9916908740997314,319,141,371,194
4,tile,0.9901386499404907,378,197,429,250
4,tile,0.6816864609718323,354,254,422,307
4,tile,0.45642024278640747,232,313,295,365
2,button,0.22322966158390045,377,95,433,116
0,best_score_box,0.2158934623003006,400,54,434,81
0,best_score_box,0.21375687420368195,367,55,399,81
3,score_box,0.21324491500854492,366,55,397,82
