class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9990488886833191,207,256,259,308
4,tile,0.998474657535553,206,143,258,195
4,tile,0.9971697926521301,207,200,258,252
1,board,0.9971501231193542,200,137,436,368
4,tile,0.9958072900772095,262,199,315,251
4,tile,0.994882345199585,320,198,372,251
4,tile,0.9948623776435852,376,140,428,193
4,tile,0.9943394064903259,263,142,315,194
4,tile,0.9923264980316162,378,197,429,250
4,tile,0.9921290874481201,320,141,372,194
2,button,0.2221725881099701,377,96,433,116
0,best_score_box,0.21467584371566772,400,55,434,81
3,score_box,0.19848918914794922,366,55,397,82
0,best_score_box,0.1961200088262558,366,55,399,81
