class,class_name,confidence,x_min,y_min,x_max,y_max
4,tile,0.9995877146720886,264,312,316,364
4,tile,0.9993915557861328,207,200,258,252
4,tile,0.9986563920974731,205,143,257,195
4,tile,0.9986346364021301,263,199,315,251
4,tile,0.9981783628463745,320,199,372,251
1,board,0.9981607794761658,201,137,435,369
4,tile,0.9981145858764648,377,255,429,307
4,tile,0.9953705668449402,377,198,428,251
4,tile,0.9946335554122925,376,141,428,194
4,tile,0.9942424893379211,262,142,313,195
4,tile,0.9888513684272766,319,142,371,194
2,button,0.2467193752527237,377,96,433,117
3,score_box,0.20570111274719238,367,55,397,82
0,best_score_box,0.17813396453857422,400,55,433,82
0,best_score_box,0.17026138305664062,367,55,399,82
