class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9958226680755615,207,54,450,350
0,login_button,0.9901648163795471,234,245,425,279
6,username_input,0.9844760298728943,232,148,424,181
4,title_text,0.9766319394111633,297,94,357,120
2,password_input,0.9706462025642395,233,204,425,237
3,success_alert,0.8926808834075928,234,288,425,323
