class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9862361550331116,208,73,459,339
4,title_text,0.9730145931243896,300,113,364,141
6,username_input,0.9521175622940063,237,168,431,204
0,login_button,0.9417803287506104,239,269,433,304
2,password_input,0.9320250153541565,236,227,432,263
