class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9939833283424377,209,54,460,358
5,unsuccess_alert,0.9935226440429688,240,295,434,331
0,login_button,0.9856525659561157,240,252,433,287
6,username_input,0.9761955142021179,237,151,431,187
4,title_text,0.9571654796600342,300,96,364,124
2,password_input,0.9505658745765686,237,210,433,244
