class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.986771285533905,209,74,459,340
4,title_text,0.9683241844177246,300,114,364,142
6,username_input,0.9507949352264404,237,169,433,205
0,login_button,0.9398673176765442,239,270,433,304
2,password_input,0.9350627660751343,236,227,432,263
