class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9898959398269653,209,73,459,340
4,title_text,0.9785783886909485,300,113,364,141
6,username_input,0.964268684387207,236,168,431,205
0,login_button,0.9312406182289124,239,270,433,304
2,password_input,0.863595187664032,237,232,433,263
