class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9876015782356262,209,73,459,339
4,title_text,0.9750586748123169,300,113,364,141
2,password_input,0.9596837162971497,236,226,433,263
6,username_input,0.9526343941688538,238,168,431,204
0,login_button,0.9448404312133789,239,269,433,304
