class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9963494539260864,248,65,482,321
6,username_input,0.9775604009628296,271,157,457,191
4,title_text,0.960955798625946,333,104,394,131
2,password_input,0.6633430123329163,270,213,322,246
0,login_button,0.625206470489502,270,253,318,286
0,login_button,0.1100546196103096,425,253,457,286
