class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.989085853099823,248,50,482,335
3,success_alert,0.977257251739502,271,278,455,312
6,username_input,0.9770799875259399,271,141,457,175
4,title_text,0.9609092473983765,333,88,394,114
0,login_button,0.9551805853843689,272,236,456,269
2,password_input,0.8732516169548035,270,197,457,230
