class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9906065464019775,250,49,482,335
3,success_alert,0.986611008644104,270,278,456,312
0,login_button,0.8438538908958435,271,236,456,269
6,username_input,0.11637061089277267,287,140,457,174
1,login_form,0.10008091479539871,0,18,254,339
