class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.990799069404602,248,50,482,335
3,success_alert,0.9809685945510864,271,278,455,312
6,username_input,0.9753976464271545,271,141,457,175
0,login_button,0.9742843508720398,272,236,456,269
4,title_text,0.9608547687530518,333,88,394,114
2,password_input,0.8982793092727661,270,197,457,230
