class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9947063326835632,247,65,482,321
6,username_input,0.9690799713134766,271,157,457,191
4,title_text,0.957522451877594,333,104,394,131
0,login_button,0.6510432958602905,271,252,456,286
2,password_input,0.6429095268249512,270,213,457,246
