class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.994690477848053,248,65,482,321
4,title_text,0.9502055048942566,333,105,394,132
0,login_button,0.944251537322998,272,253,455,286
6,username_input,0.9424745440483093,272,158,457,191
2,password_input,0.9160373210906982,271,214,456,247
