class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9837686419487,223,79,460,340
6,username_input,0.9732263684272766,244,172,431,205
0,login_button,0.967924952507019,247,267,433,300
4,title_text,0.954685628414154,307,104,368,144
2,password_input,0.9176391959190369,246,228,433,260
3,success_alert,0.4657352864742279,246,284,433,330
3,success_alert,0.3146839439868927,247,268,433,299
