class,class_name,confidence,x_min,y_min,x_max,y_max
4,title_text,0.9866885542869568,308,118,368,144
1,login_form,0.9855086207389832,222,79,460,335
0,login_button,0.9757218956947327,246,267,433,301
6,username_input,0.9735817313194275,245,171,432,205
2,password_input,0.9069492220878601,245,227,434,261
