class,class_name,confidence,x_min,y_min,x_max,y_max
1,login_form,0.9906771183013916,222,61,460,353
0,login_button,0.9900802969932556,247,251,433,284
4,title_text,0.986215353012085,308,102,368,127
6,username_input,0.9743097424507141,245,154,432,188
3,success_alert,0.9708094596862793,245,293,435,328
2,password_input,0.9406619668006897,245,211,433,244
