class,class_name,confidence,x_min,y_min,x_max,y_max
4,title_text,0.9872324466705322,308,118,368,143
1,login_form,0.9824745059013367,222,80,460,335
0,login_button,0.979881763458252,246,267,433,301
6,username_input,0.9699447751045227,245,171,432,205
2,password_input,0.9362233281135559,245,228,434,261
