class,class_name,confidence,x_min,y_min,x_max,y_max
0,login_button,0.9970632195472717,247,263,438,296
1,login_form,0.9894380569458008,223,72,463,334
6,username_input,0.9747492074966431,246,165,437,199
4,title_text,0.9721562266349792,309,111,371,136
2,password_input,0.9673430919647217,245,221,438,255
