class,class_name,confidence,x_min,y_min,x_max,y_max
0,login_button,0.9955441355705261,247,262,438,296
1,login_form,0.9919359683990479,223,72,463,334
4,title_text,0.9811792969703674,309,111,371,137
6,username_input,0.9780043959617615,245,164,439,199
2,password_input,0.9586802124977112,246,227,439,256
