class,class_name,confidence,x_min,y_min,x_max,y_max
0,login_button,0.9947073459625244,247,246,438,278
6,username_input,0.9885972142219543,243,148,436,170
3,success_alert,0.9701938033103943,246,288,438,324
1,login_form,0.9530359506607056,223,62,462,349
2,password_input,0.919590950012207,247,209,438,239
4,title_text,0.8286822438240051,309,95,371,135
