class,class_name,confidence,x_min,y_min,x_max,y_max
0,login_button,0.992584228515625,247,245,439,279
1,login_form,0.9895554780960083,223,53,464,350
6,username_input,0.9771955013275146,246,148,437,181
4,title_text,0.9760376214981079,309,93,372,119
5,unsuccess_alert,0.9753691554069519,246,288,439,323
2,password_input,0.9587680697441101,246,203,439,238
