class,class_name,confidence,x_min,y_min,x_max,y_max
0,login_button,0.9957795143127441,246,262,438,296
1,login_form,0.9927148222923279,223,72,463,333
4,title_text,0.9865756630897522,309,110,371,137
6,username_input,0.9737193584442139,246,165,437,198
2,password_input,0.962547242641449,245,220,438,255
