class,class_name,confidence,x_min,y_min,x_max,y_max
0,login_button,0.9907354116439819,246,246,438,279
1,login_form,0.9895780682563782,223,53,463,351
6,username_input,0.9854834079742432,245,148,437,181
2,password_input,0.9757155179977417,245,204,439,238
4,title_text,0.9721937775611877,309,94,371,120
3,success_alert,0.9163092970848083,246,288,440,323
