class,class_name,confidence,x_min,y_min,x_max,y_max
5,unsuccess_alert,0.9971158504486084,226,281,423,317
1,login_form,0.9935826659202576,201,38,450,341
0,login_button,0.844912588596344,225,238,423,273
6,username_input,0.5655674338340759,223,137,424,172
2,password_input,0.302659273147583,223,197,424,230
4,title_text,0.1500999927520752,290,76,373,117
