class,class_name,confidence,x_min,y_min,x_max,y_max
5,unsuccess_alert,0.988342821598053,227,281,423,317
4,title_text,0.9859306812286377,292,80,356,108
1,login_form,0.9796318411827087,200,39,450,340
6,username_input,0.9724111557006836,226,136,423,172
0,login_button,0.9698607921600342,227,238,423,272
2,password_input,0.9403289556503296,228,196,423,231
