class,class_name,confidence,x_min,y_min,x_max,y_max
3,success_alert,0.9898238778114319,227,281,424,318
4,title_text,0.9824157953262329,292,80,356,108
1,login_form,0.9791088104248047,200,39,450,341
6,username_input,0.9665027856826782,226,136,423,172
0,login_button,0.9649386405944824,227,239,423,272
2,password_input,0.9107584357261658,227,196,423,231
