class,class_name,confidence,x_min,y_min,x_max,y_max
5,unsuccess_alert,0.9902051687240601,227,281,423,318
4,title_text,0.9838054180145264,292,80,356,108
1,login_form,0.9801788926124573,200,39,450,341
6,username_input,0.9775171279907227,225,136,423,173
0,login_button,0.9632535576820374,227,239,423,272
2,password_input,0.9188146591186523,227,196,423,231
